from_address,no_day_active,total_tx,avg_hour_act_per_day,avg_hour_freq
0xed77777586d73c58eb4d6bebdf9c85c2d5f56c2d,21,4101,21.047619047619047,8.619047619047619
0x0bf66b6b1073a73fb07eb104910e74a94156c476,14,62,2.0,2.142857142857143
0x9cd6135e25bf81369e5161d022c3e7fdd97230ec,1,1,1.0,1.0
0xf021f084477242fe6835c67234b4345de4db19e1,14,30,1.7857142857142858,1.1428571428571428
0xdf72e98246b5d8da04676ffe757933e3f18953b9,1,1,1.0,1.0
0xcfd29332da4059873c3ea5d32610402770fab2d9,1,1,1.0,1.0
0x00000000008c4fb1c916e0c88fd4cc402d935e7d,21,462,6.761904761904762,2.8095238095238093
0x00000002de4e35b0838fe97e09bb26317c2e570c,19,166,6.105263157894737,1.263157894736842
0x3b220e8b4c4947d1dc58a8a2efe5f5bfc2f56e96,9,29,2.6666666666666665,1.1111111111111112
0x73a987534554c733b8f2af86ea7e9a70f4cde222,2,10,3.0,1.0
0xe05b2535d008a794346a485f57446c34a593b34d,4,6,1.25,1.25
0x2662d826a86d602c01affd6974432e43009eb14b,2,7,1.0,3.5
0xd10c70000bb40b1c4579b522a7597eb8db2d10a7,21,2516,18.61904761904762,5.476190476190476
0x54e349abb411ace43acfc81e3f102df4314875c1,19,322,7.105263157894737,1.8421052631578947
0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d,21,1317,20.333333333333332,2.5238095238095237
0x005459f7a15300a27b00827d9614060000006f00,8,42,2.25,2.25
0x759d2459759adf97f96f455ab77769efcd9d5d2c,7,36,2.2857142857142856,2.2857142857142856
0xa5e2893b4963463315e93c84691af17964b416ea,3,6,1.0,2.0
0x36fcec7045202adc288b76185b8cd9de85d98308,1,1,1.0,1.0
0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,21,14866,24.0,29.0
0x2e4baa8219bc8ede2123bdbe945a27b0971eefb2,7,22,1.7142857142857142,1.7142857142857142
0xe3e53f468d5658d217412203463246af76d7db37,17,64,3.2941176470588234,1.0
0x89f0455b15cf3dd97e7ff718125d7cf5f01c595d,6,9,1.0,1.5
0xdf87e157bb2c55046cce97a04806c5de7b8fdd26,9,41,2.4444444444444446,2.7777777777777777
0x1e2e85bc32fb743e8d67b1420df8e7b33dfba091,1,2,1.0,2.0
0x9ac549fe3f83d4d599a61619135383ffc7b657ae,1,2,1.0,2.0
0xdd9c71dfc3503158ffb217b85cb4cb51ea8b5daf,1,1,1.0,1.0
0x626c27bcb7739ca923ff1c592dd1efebd4f7c829,17,276,8.352941176470589,1.4705882352941178
0x507888e987257a8dde6f8afa46375cefe2cbf504,5,8,1.2,1.2
0x84075fe999e50b951b0f399cde4bfbb205ed8313,2,2,1.0,1.0
0x11546014529f85f2c0873cc8c2d5b45cdf98edd3,1,1,1.0,1.0
0xfdf73cc4a249fee5eb037eb48e04c52dd4c0f230,2,3,1.0,1.5
0x4ab1c955618a4eff0c869e8ba49ac83ec1b0a57c,1,1,1.0,1.0
0xd12d68fd52b54908547ebc2cd77ec6ebbefd3099,1,16,1.0,16.0
0x073577eaae3bf8001ce037c7f2172425f4e7e31f,9,14,1.5555555555555556,1.0
0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,4,9,1.25,1.75
0x25f12db13b19bc9e000f0070a2efbf8353dd8a65,2,4,1.5,1.0
0xb19f97e2103d6764879dd68e067b2eb14b123956,2,14,4.5,1.0
0x951f5d2593e0a678c1192fab4fa3dbbf867d2c1d,14,49,1.6428571428571428,1.9285714285714286
0x0000000000304a767881fdccb30fceb51f6221e2,21,1818,16.38095238095238,4.619047619047619
0x00000000a991c429ee2ec6df19d40fe0c80088b8,21,5910,23.095238095238095,11.571428571428571
0x8db64ee50717a0418adf9ad99d8685318d4d4579,21,287,9.619047619047619,1.1428571428571428
0x7694c1475be4b0f7e559d17284f03111991cf878,7,12,1.0,1.7142857142857142
0x00000000000747d525e898424e8774f7eb317d00,19,211,2.9473684210526314,3.6315789473684212
0x000000001d68ffe32f650281ff45ffcb93b055a5,7,21,1.5714285714285714,1.7142857142857142
0x091e2b070163ada85e340a91acc4da7ff57d78e1,5,13,2.0,1.2
0x42a612dad1a5baae0021f3cad5d0537c64c8efb4,1,1,1.0,1.0
0xf2bdcb1ec8810c35bf9b947371820c199bd775db,21,273,7.761904761904762,1.2857142857142858
0xa5fee41a08dc6c0e7bab1790e4decf2c222ce134,21,441,10.19047619047619,1.6666666666666667
0x7fcfefe7b7ea0f6af06f6fabb0ac3864165bac30,2,3,1.0,1.5
0x96cee247b587c19d5570dae254d57958e92d75f0,1,1,1.0,1.0
0x6352a56caadc4f1e25cd6c75970fa768a3304e64,21,1344,17.285714285714285,3.3333333333333335
0x0000000000a84d1a9b0063a910315c7ffa9cd248,21,935,15.952380952380953,2.2857142857142856
0xface2eefb85347156e4bb0947e26345e45d31711,5,9,1.6,1.0
0x90c387c98c3f983c0c43bf9f3b186185ab2b2cfc,1,8,1.0,8.0
0x027d24217f18822e6ce11821524c212f507d0787,1,2,1.0,2.0
0xe68a7284cfa55828ac4b1db45506f3bf2026fd58,1,1,1.0,1.0
0x1d4818c1c0ae92a55226d77540d98fef3be99d76,8,17,1.75,1.0
